"nut","Plot","type","val","extract"
"Phosphorus",92,"gm2_2017_0.20cm",17.79,"bray"
"Phosphorus",93,"gm2_2017_0.20cm",16.01,"bray"
"Phosphorus",94,"gm2_2017_0.20cm",10,"bray"
"Phosphorus",98,"gm2_2017_0.20cm",13.17,"bray"
"Phosphorus",104,"gm2_2017_0.20cm",14.93,"bray"
"Phosphorus",107,"gm2_2017_0.20cm",14.95,"bray"
"Phosphorus",108,"gm2_2017_0.20cm",11.4,"bray"
"Phosphorus",109,"gm2_2017_0.20cm",9.47,"bray"
"Phosphorus",110,"gm2_2017_0.20cm",7.54,"bray"
"Phosphorus",111,"gm2_2017_0.20cm",5.74,"bray"
"Phosphorus",115,"gm2_2017_0.20cm",7.32,"bray"
"Phosphorus",117,"gm2_2017_0.20cm",7.76,"bray"
"Phosphorus",118,"gm2_2017_0.20cm",5.55,"bray"
"Phosphorus",125,"gm2_2017_0.20cm",10.66,"bray"
"Phosphorus",129,"gm2_2017_0.20cm",13.44,"bray"
"Phosphorus",130,"gm2_2017_0.20cm",9.94,"bray"
"Phosphorus",133,"gm2_2017_0.20cm",11.25,"bray"
"Phosphorus",135,"gm2_2017_0.20cm",10.15,"bray"
"Phosphorus",136,"gm2_2017_0.20cm",11.9,"bray"
"Phosphorus",137,"gm2_2017_0.20cm",7.14,"bray"
"Phosphorus",138,"gm2_2017_0.20cm",14.42,"bray"
"Phosphorus",139,"gm2_2017_0.20cm",15.41,"bray"
"Phosphorus",142,"gm2_2017_0.20cm",13.14,"bray"
"Phosphorus",146,"gm2_2017_0.20cm",10.1,"bray"
"Phosphorus",149,"gm2_2017_0.20cm",7.9,"bray"
"Phosphorus",156,"gm2_2017_0.20cm",6.05,"bray"
"Phosphorus",157,"gm2_2017_0.20cm",7.17,"bray"
"Phosphorus",160,"gm2_2017_0.20cm",13.43,"bray"
"Phosphorus",163,"gm2_2017_0.20cm",12.41,"bray"
"Phosphorus",164,"gm2_2017_0.20cm",12.56,"bray"
"Phosphorus",165,"gm2_2017_0.20cm",12.07,"bray"
"Phosphorus",167,"gm2_2017_0.20cm",14.29,"bray"
"Phosphorus",168,"gm2_2017_0.20cm",10.19,"bray"
"Phosphorus",169,"gm2_2017_0.20cm",11.26,"bray"
"Phosphorus",170,"gm2_2017_0.20cm",12.91,"bray"
"Phosphorus",171,"gm2_2017_0.20cm",15.42,"bray"
"Phosphorus",174,"gm2_2017_0.20cm",11.34,"bray"
"Phosphorus",175,"gm2_2017_0.20cm",11.34,"bray"
"Phosphorus",176,"gm2_2017_0.20cm",12.21,"bray"
"Phosphorus",177,"gm2_2017_0.20cm",13.18,"bray"
"Phosphorus",178,"gm2_2017_0.20cm",15.92,"bray"
"Phosphorus",185,"gm2_2017_0.20cm",10.22,"bray"
"Phosphorus",186,"gm2_2017_0.20cm",7.45,"bray"
"Phosphorus",190,"gm2_2017_0.20cm",6.72,"bray"
"Phosphorus",193,"gm2_2017_0.20cm",5.32,"bray"
"Phosphorus",197,"gm2_2017_0.20cm",8.68,"bray"
"Phosphorus",199,"gm2_2017_0.20cm",7.91,"bray"
"Phosphorus",201,"gm2_2017_0.20cm",8.97,"bray"
"Phosphorus",202,"gm2_2017_0.20cm",13.95,"bray"
"Phosphorus",205,"gm2_2017_0.20cm",11.15,"bray"
"Phosphorus",206,"gm2_2017_0.20cm",12.41,"bray"
"Phosphorus",208,"gm2_2017_0.20cm",12.73,"bray"
"Phosphorus",210,"gm2_2017_0.20cm",12.74,"bray"
"Phosphorus",211,"gm2_2017_0.20cm",15.04,"bray"
"Phosphorus",213,"gm2_2017_0.20cm",12.94,"bray"
"Phosphorus",220,"gm2_2017_0.20cm",12.52,"bray"
"Phosphorus",223,"gm2_2017_0.20cm",7.72,"bray"
"Phosphorus",224,"gm2_2017_0.20cm",8.93,"bray"
"Phosphorus",225,"gm2_2017_0.20cm",5.97,"bray"
"Phosphorus",227,"gm2_2017_0.20cm",7.27,"bray"
"Phosphorus",229,"gm2_2017_0.20cm",5.15,"bray"
"Phosphorus",230,"gm2_2017_0.20cm",6.62,"bray"
"Phosphorus",232,"gm2_2017_0.20cm",9.81,"bray"
"Phosphorus",233,"gm2_2017_0.20cm",13.43,"bray"
"Phosphorus",234,"gm2_2017_0.20cm",9.07,"bray"
"Phosphorus",235,"gm2_2017_0.20cm",6.87,"bray"
"Phosphorus",236,"gm2_2017_0.20cm",6.38,"bray"
"Phosphorus",237,"gm2_2017_0.20cm",8.21,"bray"
"Phosphorus",239,"gm2_2017_0.20cm",11.42,"bray"
"Phosphorus",242,"gm2_2017_0.20cm",13.44,"bray"
"Phosphorus",253,"gm2_2017_0.20cm",13.06,"bray"
"Phosphorus",257,"gm2_2017_0.20cm",11.38,"bray"
"Phosphorus",259,"gm2_2017_0.20cm",7.3,"bray"
"Phosphorus",265,"gm2_2017_0.20cm",7.04,"bray"
"Phosphorus",266,"gm2_2017_0.20cm",5.54,"bray"
"Phosphorus",267,"gm2_2017_0.20cm",7.89,"bray"
"Phosphorus",268,"gm2_2017_0.20cm",10.61,"bray"
"Phosphorus",273,"gm2_2017_0.20cm",14.57,"bray"
"Phosphorus",278,"gm2_2017_0.20cm",7.95,"bray"
"Phosphorus",280,"gm2_2017_0.20cm",11.75,"bray"
"Phosphorus",282,"gm2_2017_0.20cm",14.3,"bray"
"Phosphorus",283,"gm2_2017_0.20cm",13.73,"bray"
"Phosphorus",286,"gm2_2017_0.20cm",14.89,"bray"
"Phosphorus",287,"gm2_2017_0.20cm",11.39,"bray"
"Phosphorus",290,"gm2_2017_0.20cm",13.5,"bray"
"Phosphorus",291,"gm2_2017_0.20cm",12.58,"bray"
"Phosphorus",292,"gm2_2017_0.20cm",11.06,"bray"
"Phosphorus",293,"gm2_2017_0.20cm",6.84,"bray"
"Phosphorus",299,"gm2_2017_0.20cm",8.37,"bray"
"Phosphorus",300,"gm2_2017_0.20cm",8.75,"bray"
"Phosphorus",301,"gm2_2017_0.20cm",7.18,"bray"
"Phosphorus",302,"gm2_2017_0.20cm",11.21,"bray"
"Phosphorus",303,"gm2_2017_0.20cm",11.78,"bray"
"Phosphorus",304,"gm2_2017_0.20cm",5.96,"bray"
"Phosphorus",307,"gm2_2017_0.20cm",7.28,"bray"
"Phosphorus",308,"gm2_2017_0.20cm",11.02,"bray"
"Phosphorus",311,"gm2_2017_0.20cm",5.96,"bray"
"Phosphorus",313,"gm2_2017_0.20cm",5.33,"bray"
"Phosphorus",318,"gm2_2017_0.20cm",11.61,"bray"
"Phosphorus",324,"gm2_2017_0.20cm",10.15,"bray"
"Phosphorus",325,"gm2_2017_0.20cm",9.29,"bray"
"Phosphorus",328,"gm2_2017_0.20cm",10.43,"bray"
"Phosphorus",329,"gm2_2017_0.20cm",9.71,"bray"
"Phosphorus",330,"gm2_2017_0.20cm",6.82,"bray"
"Phosphorus",331,"gm2_2017_0.20cm",4.54,"bray"
"Phosphorus",334,"gm2_2017_0.20cm",5.08,"bray"
"Phosphorus",335,"gm2_2017_0.20cm",5.15,"bray"
"Phosphorus",336,"gm2_2017_0.20cm",4.15,"bray"
"Phosphorus",338,"gm2_2017_0.20cm",9.64,"bray"
"Phosphorus",339,"gm2_2017_0.20cm",9.3,"bray"
"Phosphorus",342,"gm2_2017_0.20cm",7.14,"bray"
"Phosphorus",2,"soil_rawdiffgm2_0.20cm",-1.78,"bray"
"Phosphorus",3,"soil_rawdiffgm2_0.20cm",-2.34,"bray"
"Phosphorus",5,"soil_rawdiffgm2_0.20cm",0.55,"bray"
"Phosphorus",6,"soil_rawdiffgm2_0.20cm",-3.56,"bray"
"Phosphorus",9,"soil_rawdiffgm2_0.20cm",-3.72,"bray"
"Phosphorus",11,"soil_rawdiffgm2_0.20cm",-1.7,"bray"
"Phosphorus",12,"soil_rawdiffgm2_0.20cm",0.28,"bray"
"Phosphorus",14,"soil_rawdiffgm2_0.20cm",-2.3,"bray"
"Phosphorus",15,"soil_rawdiffgm2_0.20cm",-2.64,"bray"
"Phosphorus",16,"soil_rawdiffgm2_0.20cm",-4.61,"bray"
"Phosphorus",20,"soil_rawdiffgm2_0.20cm",-4.11,"bray"
"Phosphorus",22,"soil_rawdiffgm2_0.20cm",-0.91,"bray"
"Phosphorus",24,"soil_rawdiffgm2_0.20cm",-4.13,"bray"
"Phosphorus",26,"soil_rawdiffgm2_0.20cm",-4.63,"bray"
"Phosphorus",27,"soil_rawdiffgm2_0.20cm",-1.11,"bray"
"Phosphorus",28,"soil_rawdiffgm2_0.20cm",-2.6,"bray"
"Phosphorus",29,"soil_rawdiffgm2_0.20cm",-2.62,"bray"
"Phosphorus",30,"soil_rawdiffgm2_0.20cm",-2.63,"bray"
"Phosphorus",31,"soil_rawdiffgm2_0.20cm",-0.6,"bray"
"Phosphorus",33,"soil_rawdiffgm2_0.20cm",-4.12,"bray"
"Phosphorus",34,"soil_rawdiffgm2_0.20cm",0.48,"bray"
"Phosphorus",35,"soil_rawdiffgm2_0.20cm",-3.5,"bray"
"Phosphorus",44,"soil_rawdiffgm2_0.20cm",-2.63,"bray"
"Phosphorus",45,"soil_rawdiffgm2_0.20cm",-2.35,"bray"
"Phosphorus",46,"soil_rawdiffgm2_0.20cm",-1.49,"bray"
"Phosphorus",48,"soil_rawdiffgm2_0.20cm",-2.07,"bray"
"Phosphorus",50,"soil_rawdiffgm2_0.20cm",-2.26,"bray"
"Phosphorus",53,"soil_rawdiffgm2_0.20cm",-4.1,"bray"
"Phosphorus",56,"soil_rawdiffgm2_0.20cm",0.84,"bray"
"Phosphorus",57,"soil_rawdiffgm2_0.20cm",-2.68,"bray"
"Phosphorus",58,"soil_rawdiffgm2_0.20cm",-2.72,"bray"
"Phosphorus",62,"soil_rawdiffgm2_0.20cm",-1.24,"bray"
"Phosphorus",67,"soil_rawdiffgm2_0.20cm",-2.09,"bray"
"Phosphorus",68,"soil_rawdiffgm2_0.20cm",-1.21,"bray"
"Phosphorus",69,"soil_rawdiffgm2_0.20cm",-1.78,"bray"
"Phosphorus",70,"soil_rawdiffgm2_0.20cm",-0.88,"bray"
"Phosphorus",74,"soil_rawdiffgm2_0.20cm",-0.79,"bray"
"Phosphorus",75,"soil_rawdiffgm2_0.20cm",-0.9,"bray"
"Phosphorus",81,"soil_rawdiffgm2_0.20cm",-1.03,"bray"
"Phosphorus",82,"soil_rawdiffgm2_0.20cm",-0.01,"bray"
"Phosphorus",83,"soil_rawdiffgm2_0.20cm",-3.74,"bray"
"Phosphorus",87,"soil_rawdiffgm2_0.20cm",-3.48,"bray"
"Phosphorus",89,"soil_rawdiffgm2_0.20cm",-2.92,"bray"
"Phosphorus",92,"soil_rawdiffgm2_0.20cm",-1.37,"bray"
"Phosphorus",93,"soil_rawdiffgm2_0.20cm",-6.49,"bray"
"Phosphorus",94,"soil_rawdiffgm2_0.20cm",-2.1,"bray"
"Phosphorus",98,"soil_rawdiffgm2_0.20cm",-1.99,"bray"
"Phosphorus",104,"soil_rawdiffgm2_0.20cm",-1.89,"bray"
"Phosphorus",107,"soil_rawdiffgm2_0.20cm",2.05,"bray"
"Phosphorus",108,"soil_rawdiffgm2_0.20cm",-3.79,"bray"
"Phosphorus",109,"soil_rawdiffgm2_0.20cm",-2.37,"bray"
"Phosphorus",110,"soil_rawdiffgm2_0.20cm",-2.82,"bray"
"Phosphorus",111,"soil_rawdiffgm2_0.20cm",-1.8,"bray"
"Phosphorus",115,"soil_rawdiffgm2_0.20cm",-4.73,"bray"
"Phosphorus",117,"soil_rawdiffgm2_0.20cm",-2.6,"bray"
"Phosphorus",118,"soil_rawdiffgm2_0.20cm",-1.75,"bray"
"Phosphorus",125,"soil_rawdiffgm2_0.20cm",-4.9,"bray"
"Phosphorus",129,"soil_rawdiffgm2_0.20cm",-3.15,"bray"
"Phosphorus",130,"soil_rawdiffgm2_0.20cm",-5.8,"bray"
"Phosphorus",133,"soil_rawdiffgm2_0.20cm",-4.25,"bray"
"Phosphorus",135,"soil_rawdiffgm2_0.20cm",-2.32,"bray"
"Phosphorus",136,"soil_rawdiffgm2_0.20cm",-4.63,"bray"
"Phosphorus",137,"soil_rawdiffgm2_0.20cm",-6.78,"bray"
"Phosphorus",138,"soil_rawdiffgm2_0.20cm",-0.07,"bray"
"Phosphorus",139,"soil_rawdiffgm2_0.20cm",-3.02,"bray"
"Phosphorus",142,"soil_rawdiffgm2_0.20cm",-2.04,"bray"
"Phosphorus",146,"soil_rawdiffgm2_0.20cm",-2.48,"bray"
"Phosphorus",149,"soil_rawdiffgm2_0.20cm",-0.96,"bray"
"Phosphorus",156,"soil_rawdiffgm2_0.20cm",-2.71,"bray"
"Phosphorus",157,"soil_rawdiffgm2_0.20cm",-0.89,"bray"
"Phosphorus",160,"soil_rawdiffgm2_0.20cm",-3.21,"bray"
"Phosphorus",163,"soil_rawdiffgm2_0.20cm",-5.64,"bray"
"Phosphorus",164,"soil_rawdiffgm2_0.20cm",-4.67,"bray"
"Phosphorus",165,"soil_rawdiffgm2_0.20cm",-2.77,"bray"
"Phosphorus",167,"soil_rawdiffgm2_0.20cm",-2.88,"bray"
"Phosphorus",168,"soil_rawdiffgm2_0.20cm",-0.61,"bray"
"Phosphorus",169,"soil_rawdiffgm2_0.20cm",-3.54,"bray"
"Phosphorus",170,"soil_rawdiffgm2_0.20cm",-0.32,"bray"
"Phosphorus",171,"soil_rawdiffgm2_0.20cm",-1.23,"bray"
"Phosphorus",174,"soil_rawdiffgm2_0.20cm",-3.43,"bray"
"Phosphorus",175,"soil_rawdiffgm2_0.20cm",-1.22,"bray"
"Phosphorus",176,"soil_rawdiffgm2_0.20cm",-7.1,"bray"
"Phosphorus",177,"soil_rawdiffgm2_0.20cm",-5,"bray"
"Phosphorus",178,"soil_rawdiffgm2_0.20cm",-12.59,"bray"
"Phosphorus",185,"soil_rawdiffgm2_0.20cm",-5.96,"bray"
"Phosphorus",186,"soil_rawdiffgm2_0.20cm",-7.18,"bray"
"Phosphorus",190,"soil_rawdiffgm2_0.20cm",-2.8,"bray"
"Phosphorus",193,"soil_rawdiffgm2_0.20cm",-3.2,"bray"
"Phosphorus",197,"soil_rawdiffgm2_0.20cm",-6.16,"bray"
"Phosphorus",199,"soil_rawdiffgm2_0.20cm",-6.68,"bray"
"Phosphorus",201,"soil_rawdiffgm2_0.20cm",-3.61,"bray"
"Phosphorus",202,"soil_rawdiffgm2_0.20cm",-4,"bray"
"Phosphorus",205,"soil_rawdiffgm2_0.20cm",-4.58,"bray"
"Phosphorus",206,"soil_rawdiffgm2_0.20cm",-4.79,"bray"
"Phosphorus",208,"soil_rawdiffgm2_0.20cm",-5,"bray"
"Phosphorus",210,"soil_rawdiffgm2_0.20cm",-5.41,"bray"
"Phosphorus",211,"soil_rawdiffgm2_0.20cm",-1.37,"bray"
"Phosphorus",213,"soil_rawdiffgm2_0.20cm",-4.12,"bray"
"Phosphorus",220,"soil_rawdiffgm2_0.20cm",-7.76,"bray"
"Phosphorus",223,"soil_rawdiffgm2_0.20cm",-0.92,"bray"
"Phosphorus",224,"soil_rawdiffgm2_0.20cm",-3.74,"bray"
"Phosphorus",225,"soil_rawdiffgm2_0.20cm",-2.61,"bray"
"Phosphorus",227,"soil_rawdiffgm2_0.20cm",-4.83,"bray"
"Phosphorus",229,"soil_rawdiffgm2_0.20cm",-0.57,"bray"
"Phosphorus",230,"soil_rawdiffgm2_0.20cm",-3.46,"bray"
"Phosphorus",232,"soil_rawdiffgm2_0.20cm",-3.52,"bray"
"Phosphorus",233,"soil_rawdiffgm2_0.20cm",-3.99,"bray"
"Phosphorus",234,"soil_rawdiffgm2_0.20cm",-3.05,"bray"
"Phosphorus",235,"soil_rawdiffgm2_0.20cm",-2.15,"bray"
"Phosphorus",236,"soil_rawdiffgm2_0.20cm",-4.64,"bray"
"Phosphorus",237,"soil_rawdiffgm2_0.20cm",-4.85,"bray"
"Phosphorus",239,"soil_rawdiffgm2_0.20cm",-5.74,"bray"
"Phosphorus",242,"soil_rawdiffgm2_0.20cm",-7.44,"bray"
"Phosphorus",253,"soil_rawdiffgm2_0.20cm",-6.82,"bray"
"Phosphorus",257,"soil_rawdiffgm2_0.20cm",-3.57,"bray"
"Phosphorus",259,"soil_rawdiffgm2_0.20cm",-3.2,"bray"
"Phosphorus",265,"soil_rawdiffgm2_0.20cm",-1.89,"bray"
"Phosphorus",266,"soil_rawdiffgm2_0.20cm",-2.7,"bray"
"Phosphorus",267,"soil_rawdiffgm2_0.20cm",-1.36,"bray"
"Phosphorus",268,"soil_rawdiffgm2_0.20cm",-6.53,"bray"
"Phosphorus",273,"soil_rawdiffgm2_0.20cm",-0.79,"bray"
"Phosphorus",278,"soil_rawdiffgm2_0.20cm",-3.22,"bray"
"Phosphorus",280,"soil_rawdiffgm2_0.20cm",-4.49,"bray"
"Phosphorus",282,"soil_rawdiffgm2_0.20cm",-5.15,"bray"
"Phosphorus",283,"soil_rawdiffgm2_0.20cm",-1.72,"bray"
"Phosphorus",286,"soil_rawdiffgm2_0.20cm",-5.26,"bray"
"Phosphorus",287,"soil_rawdiffgm2_0.20cm",-6.42,"bray"
"Phosphorus",290,"soil_rawdiffgm2_0.20cm",-4.31,"bray"
"Phosphorus",291,"soil_rawdiffgm2_0.20cm",-6.69,"bray"
"Phosphorus",292,"soil_rawdiffgm2_0.20cm",-6.83,"bray"
"Phosphorus",293,"soil_rawdiffgm2_0.20cm",-5.83,"bray"
"Phosphorus",299,"soil_rawdiffgm2_0.20cm",-4.39,"bray"
"Phosphorus",300,"soil_rawdiffgm2_0.20cm",-5.56,"bray"
"Phosphorus",301,"soil_rawdiffgm2_0.20cm",-2.97,"bray"
"Phosphorus",302,"soil_rawdiffgm2_0.20cm",-6.52,"bray"
"Phosphorus",303,"soil_rawdiffgm2_0.20cm",-1.18,"bray"
"Phosphorus",304,"soil_rawdiffgm2_0.20cm",-0.58,"bray"
"Phosphorus",307,"soil_rawdiffgm2_0.20cm",-5.39,"bray"
"Phosphorus",308,"soil_rawdiffgm2_0.20cm",-2.9,"bray"
"Phosphorus",311,"soil_rawdiffgm2_0.20cm",-1.42,"bray"
"Phosphorus",313,"soil_rawdiffgm2_0.20cm",-1.97,"bray"
"Phosphorus",318,"soil_rawdiffgm2_0.20cm",-6.48,"bray"
"Phosphorus",324,"soil_rawdiffgm2_0.20cm",-4.06,"bray"
"Phosphorus",325,"soil_rawdiffgm2_0.20cm",-3.47,"bray"
"Phosphorus",328,"soil_rawdiffgm2_0.20cm",-2.51,"bray"
"Phosphorus",329,"soil_rawdiffgm2_0.20cm",-3.92,"bray"
"Phosphorus",330,"soil_rawdiffgm2_0.20cm",0.28,"bray"
"Phosphorus",331,"soil_rawdiffgm2_0.20cm",-2.89,"bray"
"Phosphorus",334,"soil_rawdiffgm2_0.20cm",-3.1,"bray"
"Phosphorus",335,"soil_rawdiffgm2_0.20cm",-1.43,"bray"
"Phosphorus",336,"soil_rawdiffgm2_0.20cm",-1.03,"bray"
"Phosphorus",338,"soil_rawdiffgm2_0.20cm",-1.46,"bray"
"Phosphorus",339,"soil_rawdiffgm2_0.20cm",-2.59,"bray"
"Phosphorus",342,"soil_rawdiffgm2_0.20cm",-2.14,"bray"
"CEC",2,"gm2_2017_0.20cm",2.43,"aa"
"CEC",2,"gm2_1994_0.20cm",2.51,"aa"
"CEC",2,"soil_rawdiffgm2_0.20cm",-0.08,"aa"
"pH",2,"gm2_2017_0.20cm",6,"1:1w"
"pH",2,"gm2_1994_0.20cm",5.5,"1:1w"
"pH",2,"soil_rawdiffgm2_0.20cm",0.5,"1:1w"
"CEC",3,"gm2_2017_0.20cm",2.39,"aa"
"CEC",3,"gm2_1994_0.20cm",3.14,"aa"
"CEC",3,"soil_rawdiffgm2_0.20cm",-0.75,"aa"
"pH",3,"gm2_2017_0.20cm",6,"1:1w"
"pH",3,"gm2_1994_0.20cm",5.8,"1:1w"
"pH",3,"soil_rawdiffgm2_0.20cm",0.2,"1:1w"
"CEC",5,"gm2_2017_0.20cm",2.42,"aa"
"CEC",5,"gm2_1994_0.20cm",1.75,"aa"
"CEC",5,"soil_rawdiffgm2_0.20cm",0.67,"aa"
"pH",5,"gm2_2017_0.20cm",6,"1:1w"
"pH",5,"gm2_1994_0.20cm",5.1,"1:1w"
"pH",5,"soil_rawdiffgm2_0.20cm",0.9,"1:1w"
"CEC",6,"gm2_2017_0.20cm",2.15,"aa"
"CEC",6,"gm2_1994_0.20cm",1.9,"aa"
"CEC",6,"soil_rawdiffgm2_0.20cm",0.25,"aa"
"pH",6,"gm2_2017_0.20cm",6,"1:1w"
"pH",6,"gm2_1994_0.20cm",5.2,"1:1w"
"pH",6,"soil_rawdiffgm2_0.20cm",0.8,"1:1w"
"CEC",9,"gm2_2017_0.20cm",3.19,"aa"
"CEC",9,"gm2_1994_0.20cm",1.86,"aa"
"CEC",9,"soil_rawdiffgm2_0.20cm",1.33,"aa"
"pH",9,"gm2_2017_0.20cm",6.2,"1:1w"
"pH",9,"gm2_1994_0.20cm",5,"1:1w"
"pH",9,"soil_rawdiffgm2_0.20cm",1.2,"1:1w"
"CEC",11,"gm2_2017_0.20cm",2.96,"aa"
"CEC",11,"gm2_1994_0.20cm",2.74,"aa"
"CEC",11,"soil_rawdiffgm2_0.20cm",0.22,"aa"
"pH",11,"gm2_2017_0.20cm",6.1,"1:1w"
"pH",11,"gm2_1994_0.20cm",5.4,"1:1w"
"pH",11,"soil_rawdiffgm2_0.20cm",0.7,"1:1w"
"CEC",12,"gm2_2017_0.20cm",3.6,"aa"
"CEC",12,"gm2_1994_0.20cm",2.68,"aa"
"CEC",12,"soil_rawdiffgm2_0.20cm",0.92,"aa"
"pH",12,"gm2_2017_0.20cm",6.3,"1:1w"
"pH",12,"gm2_1994_0.20cm",5.4,"1:1w"
"pH",12,"soil_rawdiffgm2_0.20cm",0.9,"1:1w"
"CEC",14,"gm2_2017_0.20cm",2.45,"aa"
"CEC",14,"gm2_1994_0.20cm",2.18,"aa"
"CEC",14,"soil_rawdiffgm2_0.20cm",0.27,"aa"
"pH",14,"gm2_2017_0.20cm",6,"1:1w"
"pH",14,"gm2_1994_0.20cm",5.2,"1:1w"
"pH",14,"soil_rawdiffgm2_0.20cm",0.8,"1:1w"
"CEC",15,"gm2_2017_0.20cm",3.24,"aa"
"CEC",15,"gm2_1994_0.20cm",2.61,"aa"
"CEC",15,"soil_rawdiffgm2_0.20cm",0.63,"aa"
"pH",15,"gm2_2017_0.20cm",6.3,"1:1w"
"pH",15,"gm2_1994_0.20cm",5.5,"1:1w"
"pH",15,"soil_rawdiffgm2_0.20cm",0.8,"1:1w"
"CEC",16,"gm2_2017_0.20cm",2.38,"aa"
"CEC",16,"gm2_1994_0.20cm",2.68,"aa"
"CEC",16,"soil_rawdiffgm2_0.20cm",-0.3,"aa"
"pH",16,"gm2_2017_0.20cm",6.2,"1:1w"
"pH",16,"gm2_1994_0.20cm",5.4,"1:1w"
"pH",16,"soil_rawdiffgm2_0.20cm",0.8,"1:1w"
"CEC",20,"gm2_2017_0.20cm",2.55,"aa"
"CEC",20,"gm2_1994_0.20cm",2.73,"aa"
"CEC",20,"soil_rawdiffgm2_0.20cm",-0.18,"aa"
"pH",20,"gm2_2017_0.20cm",5.9,"1:1w"
"pH",20,"gm2_1994_0.20cm",5.7,"1:1w"
"pH",20,"soil_rawdiffgm2_0.20cm",0.2,"1:1w"
"CEC",22,"gm2_2017_0.20cm",2.75,"aa"
"CEC",22,"gm2_1994_0.20cm",2.55,"aa"
"CEC",22,"soil_rawdiffgm2_0.20cm",0.2,"aa"
"pH",22,"gm2_2017_0.20cm",6.3,"1:1w"
"pH",22,"gm2_1994_0.20cm",5.7,"1:1w"
"pH",22,"soil_rawdiffgm2_0.20cm",0.6,"1:1w"
"CEC",24,"gm2_2017_0.20cm",2.76,"aa"
"CEC",24,"gm2_1994_0.20cm",2.44,"aa"
"CEC",24,"soil_rawdiffgm2_0.20cm",0.32,"aa"
"pH",24,"gm2_2017_0.20cm",6.2,"1:1w"
"pH",24,"gm2_1994_0.20cm",5.5,"1:1w"
"pH",24,"soil_rawdiffgm2_0.20cm",0.7,"1:1w"
"CEC",26,"gm2_2017_0.20cm",3.06,"aa"
"CEC",26,"gm2_1994_0.20cm",2.86,"aa"
"CEC",26,"soil_rawdiffgm2_0.20cm",0.2,"aa"
"pH",26,"gm2_2017_0.20cm",6.2,"1:1w"
"pH",26,"gm2_1994_0.20cm",5.6,"1:1w"
"pH",26,"soil_rawdiffgm2_0.20cm",0.6,"1:1w"
"CEC",27,"gm2_2017_0.20cm",3.78,"aa"
"CEC",27,"gm2_1994_0.20cm",2.98,"aa"
"CEC",27,"soil_rawdiffgm2_0.20cm",0.8,"aa"
"pH",27,"gm2_2017_0.20cm",6.4,"1:1w"
"pH",27,"gm2_1994_0.20cm",5.7,"1:1w"
"pH",27,"soil_rawdiffgm2_0.20cm",0.7,"1:1w"
"CEC",28,"gm2_2017_0.20cm",2.88,"aa"
"CEC",28,"gm2_1994_0.20cm",2.64,"aa"
"CEC",28,"soil_rawdiffgm2_0.20cm",0.24,"aa"
"pH",28,"gm2_2017_0.20cm",5.9,"1:1w"
"pH",28,"gm2_1994_0.20cm",5.5,"1:1w"
"pH",28,"soil_rawdiffgm2_0.20cm",0.4,"1:1w"
"CEC",29,"gm2_2017_0.20cm",2.18,"aa"
"CEC",29,"gm2_1994_0.20cm",1.53,"aa"
"CEC",29,"soil_rawdiffgm2_0.20cm",0.65,"aa"
"pH",29,"gm2_2017_0.20cm",5.6,"1:1w"
"pH",29,"gm2_1994_0.20cm",5.1,"1:1w"
"pH",29,"soil_rawdiffgm2_0.20cm",0.5,"1:1w"
"CEC",30,"gm2_2017_0.20cm",3.36,"aa"
"CEC",30,"gm2_1994_0.20cm",1.77,"aa"
"CEC",30,"soil_rawdiffgm2_0.20cm",1.59,"aa"
"pH",30,"gm2_2017_0.20cm",6.1,"1:1w"
"pH",30,"gm2_1994_0.20cm",5.1,"1:1w"
"pH",30,"soil_rawdiffgm2_0.20cm",1,"1:1w"
"CEC",31,"gm2_2017_0.20cm",2.01,"aa"
"CEC",31,"gm2_1994_0.20cm",1.79,"aa"
"CEC",31,"soil_rawdiffgm2_0.20cm",0.22,"aa"
"pH",31,"gm2_2017_0.20cm",5.9,"1:1w"
"pH",31,"gm2_1994_0.20cm",5.2,"1:1w"
"pH",31,"soil_rawdiffgm2_0.20cm",0.7,"1:1w"
"CEC",33,"gm2_2017_0.20cm",2.46,"aa"
"CEC",33,"gm2_1994_0.20cm",1.54,"aa"
"CEC",33,"soil_rawdiffgm2_0.20cm",0.92,"aa"
"pH",33,"gm2_2017_0.20cm",5.9,"1:1w"
"pH",33,"gm2_1994_0.20cm",5.2,"1:1w"
"pH",33,"soil_rawdiffgm2_0.20cm",0.7,"1:1w"
"CEC",34,"gm2_2017_0.20cm",3.24,"aa"
"CEC",34,"gm2_1994_0.20cm",2.05,"aa"
"CEC",34,"soil_rawdiffgm2_0.20cm",1.19,"aa"
"pH",34,"gm2_2017_0.20cm",6.1,"1:1w"
"pH",34,"gm2_1994_0.20cm",5.3,"1:1w"
"pH",34,"soil_rawdiffgm2_0.20cm",0.8,"1:1w"
"CEC",35,"gm2_2017_0.20cm",3.87,"aa"
"CEC",35,"gm2_1994_0.20cm",2.29,"aa"
"CEC",35,"soil_rawdiffgm2_0.20cm",1.58,"aa"
"pH",35,"gm2_2017_0.20cm",6.4,"1:1w"
"pH",35,"gm2_1994_0.20cm",5.4,"1:1w"
"pH",35,"soil_rawdiffgm2_0.20cm",1,"1:1w"
"CEC",44,"gm2_2017_0.20cm",2.77,"aa"
"CEC",44,"gm2_1994_0.20cm",2.24,"aa"
"CEC",44,"soil_rawdiffgm2_0.20cm",0.53,"aa"
