"Plot","NumSp","Depth","Year","nut","val","unit"
57,8,"0.20cm","1994","Potassium",31.1,"mgX.kgSoil"
57,8,"0.20cm","1994","Magnesium",63.85,"mgX.kgSoil"
57,8,"0.20cm","1994","CEC",2.42,"meq.100gSoil"
57,8,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
57,8,"0.20cm","1994","pH",5.3,"log.H"
57,8,"0.20cm","1994","Nitrogen",370,"mgX.kgSoil"
57,8,"0.20cm","1994","Carbon",3730,"mgX.kgSoil"
57,8,"0.20cm","2017","Phosphorus",40,"mgX.kgSoil"
57,8,"0.20cm","2017","Calcium",446.5,"mgX.kgSoil"
57,8,"0.20cm","2017","Potassium",36.07,"mgX.kgSoil"
57,8,"0.20cm","2017","Magnesium",78.38,"mgX.kgSoil"
57,8,"0.20cm","2017","CEC",2.99,"meq.100gSoil"
57,8,"0.20cm","2017","pH",6.2,"log.H"
57,8,"0.20cm","2017","Nitrogen",435,"mgX.kgSoil"
57,8,"0.20cm","2017","Carbon",5085,"mgX.kgSoil"
57,8,"20.40cm","2017","Phosphorus",34,"mgX.kgSoil"
57,8,"20.40cm","2017","Calcium",290.31,"mgX.kgSoil"
57,8,"20.40cm","2017","Potassium",22.7,"mgX.kgSoil"
57,8,"20.40cm","2017","Magnesium",63.45,"mgX.kgSoil"
57,8,"20.40cm","2017","CEC",2.05,"meq.100gSoil"
57,8,"20.40cm","2017","pH",5.8,"log.H"
57,8,"20.40cm","2017","Nitrogen",302.5,"mgX.kgSoil"
57,8,"20.40cm","2017","Carbon",3217.5,"mgX.kgSoil"
58,4,"0.20cm","1994","Phosphorus",43,"mgX.kgSoil"
58,4,"0.20cm","1994","Calcium",322.36,"mgX.kgSoil"
58,4,"0.20cm","1994","Potassium",33.27,"mgX.kgSoil"
58,4,"0.20cm","1994","Magnesium",72.18,"mgX.kgSoil"
58,4,"0.20cm","1994","CEC",2.32,"meq.100gSoil"
58,4,"0.20cm","1994","Organic.Matter",7000,"mgX.kgSoil"
58,4,"0.20cm","1994","pH",5.8,"log.H"
58,4,"0.20cm","1994","Nitrogen",240,"mgX.kgSoil"
58,4,"0.20cm","1994","Carbon",2570,"mgX.kgSoil"
58,4,"0.20cm","2017","Phosphorus",34,"mgX.kgSoil"
58,4,"0.20cm","2017","Calcium",354.94,"mgX.kgSoil"
58,4,"0.20cm","2017","Potassium",24.72,"mgX.kgSoil"
58,4,"0.20cm","2017","Magnesium",64.81,"mgX.kgSoil"
58,4,"0.20cm","2017","CEC",2.39,"meq.100gSoil"
58,4,"0.20cm","2017","pH",6.1,"log.H"
58,4,"0.20cm","2017","Nitrogen",380,"mgX.kgSoil"
58,4,"0.20cm","2017","Carbon",4302.5,"mgX.kgSoil"
58,4,"20.40cm","2017","Phosphorus",32,"mgX.kgSoil"
58,4,"20.40cm","2017","Calcium",294.64,"mgX.kgSoil"
58,4,"20.40cm","2017","Potassium",18.86,"mgX.kgSoil"
58,4,"20.40cm","2017","Magnesium",67.99,"mgX.kgSoil"
58,4,"20.40cm","2017","CEC",2.1,"meq.100gSoil"
58,4,"20.40cm","2017","pH",5.8,"log.H"
58,4,"20.40cm","2017","Nitrogen",207.5,"mgX.kgSoil"
58,4,"20.40cm","2017","Carbon",2257.5,"mgX.kgSoil"
62,4,"0.20cm","1994","Phosphorus",43,"mgX.kgSoil"
62,4,"0.20cm","1994","Calcium",354.8,"mgX.kgSoil"
62,4,"0.20cm","1994","Potassium",29.43,"mgX.kgSoil"
62,4,"0.20cm","1994","Magnesium",76.39,"mgX.kgSoil"
62,4,"0.20cm","1994","CEC",2.5,"meq.100gSoil"
62,4,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
62,4,"0.20cm","1994","pH",5.8,"log.H"
62,4,"0.20cm","1994","Nitrogen",310,"mgX.kgSoil"
62,4,"0.20cm","1994","Carbon",3260,"mgX.kgSoil"
62,4,"0.20cm","2017","Phosphorus",39,"mgX.kgSoil"
62,4,"0.20cm","2017","Calcium",458.88,"mgX.kgSoil"
62,4,"0.20cm","2017","Potassium",36.88,"mgX.kgSoil"
62,4,"0.20cm","2017","Magnesium",81.94,"mgX.kgSoil"
62,4,"0.20cm","2017","CEC",3.08,"meq.100gSoil"
62,4,"0.20cm","2017","pH",6.2,"log.H"
62,4,"0.20cm","2017","Nitrogen",400,"mgX.kgSoil"
62,4,"0.20cm","2017","Carbon",4430,"mgX.kgSoil"
62,4,"20.40cm","2017","Phosphorus",31,"mgX.kgSoil"
62,4,"20.40cm","2017","Calcium",335.03,"mgX.kgSoil"
62,4,"20.40cm","2017","Potassium",17.59,"mgX.kgSoil"
62,4,"20.40cm","2017","Magnesium",73.19,"mgX.kgSoil"
62,4,"20.40cm","2017","CEC",2.35,"meq.100gSoil"
62,4,"20.40cm","2017","pH",5.9,"log.H"
62,4,"20.40cm","2017","Nitrogen",265,"mgX.kgSoil"
62,4,"20.40cm","2017","Carbon",2905,"mgX.kgSoil"
67,8,"0.20cm","1994","Phosphorus",60,"mgX.kgSoil"
67,8,"0.20cm","1994","Calcium",274.97,"mgX.kgSoil"
67,8,"0.20cm","1994","Potassium",30.91,"mgX.kgSoil"
67,8,"0.20cm","1994","Magnesium",32.3,"mgX.kgSoil"
67,8,"0.20cm","1994","CEC",1.75,"meq.100gSoil"
67,8,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
67,8,"0.20cm","1994","pH",5,"log.H"
67,8,"0.20cm","1994","Nitrogen",310,"mgX.kgSoil"
67,8,"0.20cm","1994","Carbon",3460,"mgX.kgSoil"
67,8,"0.20cm","2017","Phosphorus",53,"mgX.kgSoil"
67,8,"0.20cm","2017","Calcium",516.17,"mgX.kgSoil"
67,8,"0.20cm","2017","Potassium",56.38,"mgX.kgSoil"
67,8,"0.20cm","2017","Magnesium",82.46,"mgX.kgSoil"
67,8,"0.20cm","2017","CEC",3.42,"meq.100gSoil"
67,8,"0.20cm","2017","pH",6.2,"log.H"
67,8,"0.20cm","2017","Nitrogen",557.5,"mgX.kgSoil"
67,8,"0.20cm","2017","Carbon",6622.5,"mgX.kgSoil"
67,8,"20.40cm","2017","Phosphorus",52,"mgX.kgSoil"
67,8,"20.40cm","2017","Calcium",292.57,"mgX.kgSoil"
67,8,"20.40cm","2017","Potassium",26.48,"mgX.kgSoil"
67,8,"20.40cm","2017","Magnesium",38.51,"mgX.kgSoil"
67,8,"20.40cm","2017","CEC",1.87,"meq.100gSoil"
67,8,"20.40cm","2017","pH",5.4,"log.H"
67,8,"20.40cm","2017","Nitrogen",305,"mgX.kgSoil"
67,8,"20.40cm","2017","Carbon",3497.5,"mgX.kgSoil"
68,16,"0.20cm","1994","Phosphorus",47,"mgX.kgSoil"
68,16,"0.20cm","1994","Calcium",295.98,"mgX.kgSoil"
68,16,"0.20cm","1994","Potassium",30.41,"mgX.kgSoil"
68,16,"0.20cm","1994","Magnesium",34.67,"mgX.kgSoil"
68,16,"0.20cm","1994","CEC",1.89,"meq.100gSoil"
68,16,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
68,16,"0.20cm","1994","pH",5.1,"log.H"
68,16,"0.20cm","1994","Nitrogen",390,"mgX.kgSoil"
68,16,"0.20cm","1994","Carbon",4090,"mgX.kgSoil"
68,16,"0.20cm","2017","Phosphorus",43,"mgX.kgSoil"
68,16,"0.20cm","2017","Calcium",455.03,"mgX.kgSoil"
68,16,"0.20cm","2017","Potassium",51.6,"mgX.kgSoil"
68,16,"0.20cm","2017","Magnesium",74.88,"mgX.kgSoil"
68,16,"0.20cm","2017","CEC",3.04,"meq.100gSoil"
68,16,"0.20cm","2017","pH",6,"log.H"
68,16,"0.20cm","2017","Nitrogen",602.5,"mgX.kgSoil"
68,16,"0.20cm","2017","Carbon",7240,"mgX.kgSoil"
68,16,"20.40cm","2017","Phosphorus",41,"mgX.kgSoil"
68,16,"20.40cm","2017","Calcium",319.55,"mgX.kgSoil"
68,16,"20.40cm","2017","Potassium",32.96,"mgX.kgSoil"
68,16,"20.40cm","2017","Magnesium",36.4,"mgX.kgSoil"
68,16,"20.40cm","2017","CEC",2,"meq.100gSoil"
68,16,"20.40cm","2017","pH",5.5,"log.H"
68,16,"20.40cm","2017","Nitrogen",310,"mgX.kgSoil"
68,16,"20.40cm","2017","Carbon",3482.5,"mgX.kgSoil"
69,1,"0.20cm","1994","Phosphorus",48,"mgX.kgSoil"
69,1,"0.20cm","1994","Calcium",342.31,"mgX.kgSoil"
69,1,"0.20cm","1994","Potassium",29.04,"mgX.kgSoil"
69,1,"0.20cm","1994","Magnesium",30.85,"mgX.kgSoil"
69,1,"0.20cm","1994","CEC",2.07,"meq.100gSoil"
69,1,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
69,1,"0.20cm","1994","pH",5.3,"log.H"
69,1,"0.20cm","1994","Nitrogen",330,"mgX.kgSoil"
69,1,"0.20cm","1994","Carbon",3370,"mgX.kgSoil"
69,1,"0.20cm","2017","Phosphorus",42,"mgX.kgSoil"
69,1,"0.20cm","2017","Calcium",330.69,"mgX.kgSoil"
69,1,"0.20cm","2017","Potassium",19.49,"mgX.kgSoil"
69,1,"0.20cm","2017","Magnesium",47.33,"mgX.kgSoil"
69,1,"0.20cm","2017","CEC",2.11,"meq.100gSoil"
69,1,"0.20cm","2017","pH",5.7,"log.H"
69,1,"0.20cm","2017","Nitrogen",330,"mgX.kgSoil"
69,1,"0.20cm","2017","Carbon",3780,"mgX.kgSoil"
69,1,"20.40cm","2017","Phosphorus",53,"mgX.kgSoil"
69,1,"20.40cm","2017","Calcium",344.94,"mgX.kgSoil"
69,1,"20.40cm","2017","Potassium",19.14,"mgX.kgSoil"
69,1,"20.40cm","2017","Magnesium",27.31,"mgX.kgSoil"
69,1,"20.40cm","2017","CEC",2.17,"meq.100gSoil"
69,1,"20.40cm","2017","pH",5.7,"log.H"
69,1,"20.40cm","2017","Nitrogen",192.5,"mgX.kgSoil"
69,1,"20.40cm","2017","Carbon",2070,"mgX.kgSoil"
70,4,"0.20cm","1994","Phosphorus",48,"mgX.kgSoil"
70,4,"0.20cm","1994","Calcium",269.19,"mgX.kgSoil"
70,4,"0.20cm","1994","Potassium",25.67,"mgX.kgSoil"
70,4,"0.20cm","1994","Magnesium",31.09,"mgX.kgSoil"
70,4,"0.20cm","1994","CEC",1.71,"meq.100gSoil"
70,4,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
70,4,"0.20cm","1994","pH",4.9,"log.H"
70,4,"0.20cm","1994","Nitrogen",360,"mgX.kgSoil"
70,4,"0.20cm","1994","Carbon",3840,"mgX.kgSoil"
70,4,"0.20cm","2017","Phosphorus",45,"mgX.kgSoil"
70,4,"0.20cm","2017","Calcium",549.31,"mgX.kgSoil"
70,4,"0.20cm","2017","Potassium",52.97,"mgX.kgSoil"
70,4,"0.20cm","2017","Magnesium",84.74,"mgX.kgSoil"
70,4,"0.20cm","2017","CEC",3.6,"meq.100gSoil"
70,4,"0.20cm","2017","pH",6.1,"log.H"
70,4,"0.20cm","2017","Nitrogen",617.5,"mgX.kgSoil"
70,4,"0.20cm","2017","Carbon",7400,"mgX.kgSoil"
70,4,"20.40cm","2017","Phosphorus",45,"mgX.kgSoil"
70,4,"20.40cm","2017","Calcium",369.61,"mgX.kgSoil"
70,4,"20.40cm","2017","Potassium",33.82,"mgX.kgSoil"
70,4,"20.40cm","2017","Magnesium",42.2,"mgX.kgSoil"
70,4,"20.40cm","2017","CEC",2.3,"meq.100gSoil"
70,4,"20.40cm","2017","pH",5.5,"log.H"
70,4,"20.40cm","2017","Nitrogen",277.5,"mgX.kgSoil"
70,4,"20.40cm","2017","Carbon",3385,"mgX.kgSoil"
74,8,"0.20cm","1994","Phosphorus",37,"mgX.kgSoil"
74,8,"0.20cm","1994","Calcium",317.55,"mgX.kgSoil"
74,8,"0.20cm","1994","Potassium",40.28,"mgX.kgSoil"
74,8,"0.20cm","1994","Magnesium",62.09,"mgX.kgSoil"
74,8,"0.20cm","1994","CEC",2.23,"meq.100gSoil"
74,8,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
74,8,"0.20cm","1994","pH",5.4,"log.H"
74,8,"0.20cm","1994","Nitrogen",400,"mgX.kgSoil"
74,8,"0.20cm","1994","Carbon",4300,"mgX.kgSoil"
74,8,"0.20cm","2017","Phosphorus",35,"mgX.kgSoil"
74,8,"0.20cm","2017","Calcium",456.1,"mgX.kgSoil"
74,8,"0.20cm","2017","Potassium",43.52,"mgX.kgSoil"
74,8,"0.20cm","2017","Magnesium",88.05,"mgX.kgSoil"
74,8,"0.20cm","2017","CEC",3.14,"meq.100gSoil"
74,8,"0.20cm","2017","pH",6.1,"log.H"
74,8,"0.20cm","2017","Nitrogen",597.5,"mgX.kgSoil"
